Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,DateTime,DayOfYear,Season,IsDaytime
2010,6,1,13,30,289,654,930,16,43.89519713,985.5922241,21.25121734,222.9009247,4.085760593,2010-06-01 13:30:00,152,Monsoon,1
2010,6,1,14,30,273,627,843,16,43.84515252,984.9755859,20.6673736,227.5301666,4.184301376,2010-06-01 14:30:00,152,Monsoon,1
2010,6,1,15,30,274,572,723,16,43.06401433,984.1898193,21.00901932,231.7613525,4.343195915,2010-06-01 15:30:00,152,Monsoon,1
2010,6,1,16,30,222,467,512,15,41.75016194,984.1713257,22.13287216,234.6391754,4.516031742,2010-06-01 16:30:00,152,Monsoon,1
2010,6,1,17,30,185,267,298,15,40.07591958,984.2952271,24.0505565,235.6292114,4.683321476,2010-06-01 17:30:00,152,Monsoon,1
2010,6,1,18,30,88,52,99,15,38.34045975,984.6052856,26.61916471,233.7610016,4.906109333,2010-06-01 18:30:00,152,Monsoon,1
2010,6,1,19,30,0,0,0,16,37.32023962,985.4161377,28.95533017,228.6149902,5.005106926,2010-06-01 19:30:00,152,Monsoon,0
2010,6,1,20,30,0,0,0,17,36.56922624,986.1063843,31.64452646,223.7046509,5.489048004,2010-06-01 20:30:00,152,Monsoon,0
2010,6,1,21,30,0,0,0,18,35.67723283,986.8232422,35.45638894,222.1675568,6.130003452,2010-06-01 21:30:00,152,Monsoon,0
2010,6,1,22,30,0,0,0,19,34.58210747,987.2770386,40.27638385,222.5965881,6.528490067,2010-06-01 22:30:00,152,Monsoon,0
2010,6,1,23,30,0,0,0,20,33.40226124,986.9313354,45.69414563,223.4055328,6.41163063,2010-06-01 23:30:00,152,Monsoon,0
2010,6,2,0,30,0,0,0,21,32.33958813,986.4998169,51.39062809,223.8920746,6.11357832,2010-06-02 00:30:00,153,Monsoon,0
2010,6,2,1,30,0,0,0,21,31.42798042,986.2536621,56.83576592,224.015625,5.951822758,2010-06-02 01:30:00,153,Monsoon,0
2010,6,2,2,30,0,0,0,22,30.68424991,986.5137939,61.496902,224.5809021,6.097412109,2010-06-02 02:30:00,153,Monsoon,0
2010,6,2,3,30,0,0,0,22,30.01755618,986.9498291,65.95667229,225.2277222,6.199895859,2010-06-02 03:30:00,153,Monsoon,0
2010,6,2,4,30,0,0,0,23,29.45591422,987.6811523,70.38679173,225.87722780000001,6.164203167,2010-06-02 04:30:00,153,Monsoon,0
2010,6,2,5,30,0,0,0,23,29.07098574,988.4854736,74.02703246,225.8781738,6.034127235,2010-06-02 05:30:00,153,Monsoon,0
2010,6,2,6,30,41,10,43,24,29.82870394,989.7098389,71.4141858,225.433136,5.919425964,2010-06-02 06:30:00,153,Monsoon,1
2010,6,2,7,30,146,189,210,23,31.64680102,990.6729736,62.59602364,225.1598206,5.92600441,2010-06-02 07:30:00,153,Monsoon,1
2010,6,2,8,30,204,414,428,22,33.85927873,990.7925415,52.66784097,225.699707,5.715648651,2010-06-02 08:30:00,153,Monsoon,1
2010,6,2,9,30,258,531,641,21,36.16764267,990.7904663,43.55910786,225.699585,5.481380463,2010-06-02 09:30:00,153,Monsoon,1
2010,6,2,10,30,271,601,790,20,37.96294023,990.3630981,37.30567944,224.8662109,5.233914375,2010-06-02 10:30:00,153,Monsoon,1
2010,6,2,11,30,304,640,917,20,39.15394633,989.6026611,33.80176488,223.7466431,5.042373657,2010-06-02 11:30:00,153,Monsoon,1
2010,6,2,12,30,311,656,966,20,39.72450351,988.4711304,32.12345021,222.7780609,5.012087345,2010-06-02 12:30:00,153,Monsoon,1
2010,6,2,13,30,308,651,947,19,39.55300609,987.7200317,32.21991627,222.5257416,5.088171482,2010-06-02 13:30:00,153,Monsoon,1
2010,6,2,14,30,296,623,862,20,38.67398454,987.0773315,34.00431328,222.8862,5.186765671,2010-06-02 14:30:00,153,Monsoon,1
2010,6,2,15,30,277,485,658,20,37.0989379,987.1468506,37.73307655,223.1557465,5.28787899,2010-06-02 15:30:00,153,Monsoon,1
2010,6,2,16,30,271,298,456,20,35.46539667,987.677002,42.58502669,222.8301239,5.398097992,2010-06-02 16:30:00,153,Monsoon,1
2010,6,2,17,30,191,275,308,21,33.93574474,987.8744507,47.66081258,221.3171082,5.311797619,2010-06-02 17:30:00,153,Monsoon,1
2010,6,2,18,30,71,4,72,21,32.71976364,988.2922974,51.89493122,219.7036743,5.223665714,2010-06-02 18:30:00,153,Monsoon,1
2010,6,2,19,30,0,0,0,21,31.84811936,988.7471924,55.58310923,218.7230988,5.229932785,2010-06-02 19:30:00,153,Monsoon,0
2010,6,2,20,30,0,0,0,22,31.25745925,989.21698,58.86347905,218.9717407,5.345695496,2010-06-02 20:30:00,153,Monsoon,0
2010,6,2,21,30,0,0,0,22,30.66650935,989.5909424,62.41973726,222.0188599,5.603461266,2010-06-02 21:30:00,153,Monsoon,0
2010,6,2,22,30,0,0,0,22,30.10497761,989.8553467,65.69896884,227.7188416,5.843194008,2010-06-02 22:30:00,153,Monsoon,0
2010,6,2,23,30,0,0,0,23,29.61147917,989.8842163,68.37009822,234.5908203,5.942207336,2010-06-02 23:30:00,153,Monsoon,0
2010,6,3,0,30,0,0,0,23,29.1502211,989.8382568,70.64328585,240.5706635,5.880514622,2010-06-03 00:30:00,154,Monsoon,0
2010,6,3,1,30,0,0,0,23,28.85975098,989.4108887,71.60804074,245.3266602,5.759509087,2010-06-03 01:30:00,154,Monsoon,0
2010,6,3,2,30,0,0,0,23,28.67180834,988.9860229,71.7697146,247.3923798,5.608798504,2010-06-03 02:30:00,154,Monsoon,0
2010,6,3,3,30,0,0,0,23,28.42040612,989.0523071,72.86874799,247.0568542,5.378480911,2010-06-03 03:30:00,154,Monsoon,0
2010,6,3,4,30,0,0,0,23,28.19472414,989.2383423,74.64563981,244.1535645,5.040874481,2010-06-03 04:30:00,154,Monsoon,0
2010,6,3,5,30,0,0,0,23,28.05555372,989.7648926,76.73176757,239.2356873,4.894750595,2010-06-03 05:30:00,154,Monsoon,0
2010,6,3,6,30,36,0,36,23,28.78001145,990.4970703,74.25456412,234.6012421,5.077806473,2010-06-03 06:30:00,154,Monsoon,1
2010,6,3,7,30,96,0,96,23,30.02277224,990.9797974,69.53708657,230.9750366,5.35904026,2010-06-03 07:30:00,154,Monsoon,1
2010,6,3,8,30,144,0,144,24,30.91096915,991.2155762,67.49357807,228.1636047,5.394550323,2010-06-03 08:30:00,154,Monsoon,1
2010,6,3,9,30,327,352,581,24,32.13951031,990.6571655,62.81740869,226.5750122,5.263052464,2010-06-03 09:30:00,154,Monsoon,1
2010,6,3,10,30,299,508,738,24,33.12730746,990.3666382,58.86240469,227.5171356,5.269185543,2010-06-03 10:30:00,154,Monsoon,1
2010,6,3,11,30,294,592,861,23,34.00899503,989.5484009,54.93819242,229.6003723,5.237439156,2010-06-03 11:30:00,154,Monsoon,1
2010,6,3,12,30,306,641,946,23,34.35534914,988.8984375,52.73484829,231.8545837,5.318680286,2010-06-03 12:30:00,154,Monsoon,1
2010,6,3,13,30,318,609,916,23,34.17208057,988.6184082,53.28803208,233.4938965,5.402305126,2010-06-03 13:30:00,154,Monsoon,1
2010,6,3,14,30,289,554,793,23,33.54544425,988.532959,55.46396534,234.7721252,5.202528477,2010-06-03 14:30:00,154,Monsoon,1
2010,6,3,15,30,327,374,621,23,32.98515135,988.5789795,56.74960244,234.8456116,4.804286957,2010-06-03 15:30:00,154,Monsoon,1
2010,6,3,16,30,255,394,500,22,32.71216934,988.4646606,56.49413481,234.8572998,4.567902565,2010-06-03 16:30:00,154,Monsoon,1
2010,6,3,17,30,197,155,263,22,32.21662237,988.7792969,56.68719661,233.9790955,4.506175041,2010-06-03 17:30:00,154,Monsoon,1
2010,6,3,18,30,89,36,97,22,31.78926277,989.4187012,57.45838946,231.8536072,4.212964535,2010-06-03 18:30:00,154,Monsoon,1
2010,6,3,19,30,0,0,0,22,31.3981863,989.6728516,58.19033125,231.8802338,4.242144108,2010-06-03 19:30:00,154,Monsoon,0
2010,6,3,20,30,0,0,0,21,31.2276159,989.8337402,56.77499599,232.6583252,4.495542049,2010-06-03 20:30:00,154,Monsoon,0
2010,6,3,21,30,0,0,0,21,30.87761281,989.9046021,56.13123558,235.0720062,4.852514267,2010-06-03 21:30:00,154,Monsoon,0
2010,6,3,22,30,0,0,0,20,30.46712246,989.7940674,56.07152832,238.6456451,5.298977375,2010-06-03 22:30:00,154,Monsoon,0
2010,6,3,23,30,0,0,0,20,29.97180704,989.453125,56.87640587,242.1827087,5.686926365,2010-06-03 23:30:00,154,Monsoon,0
2010,6,4,0,30,0,0,0,20,29.42862561,988.8590698,58.42287167,244.8267212,5.843610287,2010-06-04 00:30:00,155,Monsoon,0
2010,6,4,1,30,0,0,0,20,28.80202647,988.7749634,60.96019473,247.3000031,5.803952217,2010-06-04 01:30:00,155,Monsoon,0
2010,6,4,2,30,0,0,0,20,28.1321258,988.381958,65.15928194,248.6255188,5.877985001,2010-06-04 02:30:00,155,Monsoon,0
2010,6,4,3,30,0,0,0,21,27.47153151,988.4691162,72.06119123,249.7305603,6.039875507,2010-06-04 03:30:00,155,Monsoon,0
2010,6,4,4,30,0,0,0,23,26.92374951,988.791748,79.19033501,250.2417145,6.247013092,2010-06-04 04:30:00,155,Monsoon,0
2010,6,4,5,30,0,0,0,23,26.64953576,989.2338257,82.09658031,249.9597321,6.414070129,2010-06-04 05:30:00,155,Monsoon,0
2010,6,4,6,30,36,0,36,23,27.69885492,989.8984375,76.04151705,249.4786072,6.644154549,2010-06-04 06:30:00,155,Monsoon,1
2010,6,4,7,30,144,234,223,22,30.02117565,990.1062012,62.95762286,249.8790741,7.165997028,2010-06-04 07:30:00,155,Monsoon,1
2010,6,4,8,30,204,414,428,20,32.42157431,990.4331055,50.65876779,249.8874512,7.420544147,2010-06-04 08:30:00,155,Monsoon,1
2010,6,4,9,30,240,523,617,19,34.73469349,990.3937378,41.50767849,249.0957184,7.319631577,2010-06-04 09:30:00,155,Monsoon,1
2010,6,4,10,30,286,598,802,18,37.03617151,989.9515381,34.55871528,247.9317932,7.221385479,2010-06-04 10:30:00,155,Monsoon,1
2010,6,4,11,30,302,636,912,17,39.09091571,989.4498291,29.24351202,246.66716,7.15229845,2010-06-04 11:30:00,155,Monsoon,1
2010,6,4,12,30,315,619,933,17,40.67540074,988.619873,25.34128024,245.8028412,7.109930992,2010-06-04 12:30:00,155,Monsoon,1
2010,6,4,13,30,304,623,916,16,41.68536392,987.5848999,23.09129117,244.4651794,6.9937253,2010-06-04 13:30:00,155,Monsoon,1
2010,6,4,14,30,267,603,816,16,42.03060928,986.8253174,22.20172359,246.2585754,6.874114037,2010-06-04 14:30:00,155,Monsoon,1
2010,6,4,15,30,270,561,712,15,41.69121621,986.6811523,22.43284141,248.919342,6.805437088,2010-06-04 15:30:00,155,Monsoon,1
2010,6,4,16,30,232,444,509,15,40.72109227,986.3890381,23.67491827,250.5820923,6.805618286,2010-06-04 16:30:00,155,Monsoon,1
2010,6,4,17,30,197,186,277,16,39.25731178,986.5266724,25.95026304,251.4790192,6.873735428,2010-06-04 17:30:00,155,Monsoon,1
2010,6,4,18,30,76,13,79,16,37.57113943,986.6529541,29.00218186,251.4610596,6.909753323,2010-06-04 18:30:00,155,Monsoon,1
2010,6,4,19,30,0,0,0,16,36.31798374,987.3934937,31.99075518,250.4408264,6.738488674,2010-06-04 19:30:00,155,Monsoon,0
2010,6,4,20,30,0,0,0,17,35.34085839,987.6605835,34.69747272,249.3523254,7.013630867,2010-06-04 20:30:00,155,Monsoon,0
2010,6,4,21,30,0,0,0,17,34.26114689,988.2251587,37.85943811,249.4909363,7.314939022,2010-06-04 21:30:00,155,Monsoon,0
2010,6,4,22,30,0,0,0,18,33.0691765,988.3532104,41.50659036,250.6168671,7.283986568,2010-06-04 22:30:00,155,Monsoon,0
2010,6,4,23,30,0,0,0,18,31.90446578,988.3295288,45.31917549,251.8015442,7.147921085,2010-06-04 23:30:00,155,Monsoon,0
2010,6,5,0,30,0,0,0,18,30.83376993,987.8403931,49.34443617,251.8256378,6.967307091,2010-06-05 00:30:00,156,Monsoon,0
2010,6,5,1,30,0,0,0,19,29.94917975,987.637146,53.36934772,250.7950897,6.598884583,2010-06-05 01:30:00,156,Monsoon,0
2010,6,5,2,30,0,0,0,19,29.17351866,987.3170776,57.55477224,252.5437469,6.400715351,2010-06-05 02:30:00,156,Monsoon,0
2010,6,5,3,30,0,0,0,20,28.51641258,987.7189331,62.19400656,255.922287,6.308966637,2010-06-05 03:30:00,156,Monsoon,0
2010,6,5,4,30,0,0,0,21,27.98000352,987.6950684,67.25242296,256.7411804,6.177052021,2010-06-05 04:30:00,156,Monsoon,0
2010,6,5,5,30,0,0,0,22,27.62972197,987.9313354,71.99138751,255.6663818,6.081655025,2010-06-05 05:30:00,156,Monsoon,0
2010,6,5,6,30,43,8,44,22,28.63298655,988.2356567,69.64591504,254.4923096,6.206532001,2010-06-05 06:30:00,156,Monsoon,1
2010,6,5,7,30,142,66,165,22,30.94360684,988.4497681,59.05602378,254.466156,6.65909338,2010-06-05 07:30:00,156,Monsoon,1
2010,6,5,8,30,237,299,399,20,33.6474156,988.6536255,47.31804906,254.590332,7.233587265,2010-06-05 08:30:00,156,Monsoon,1
2010,6,5,9,30,257,475,600,20,36.1398575,988.4572144,39.31275779,255.0990295,7.548864365,2010-06-05 09:30:00,156,Monsoon,1
2010,6,5,10,30,289,543,758,19,38.04162406,988.0050049,34.592125,256.3425903,7.595445633,2010-06-05 10:30:00,156,Monsoon,1
2010,6,5,11,30,289,605,868,19,39.0634447,987.4718628,32.42787093,257.7242432,7.599257469,2010-06-05 11:30:00,156,Monsoon,1
2010,6,5,12,30,328,541,868,19,39.17253532,986.6738892,32.62809564,258.8689575,7.652043819,2010-06-05 12:30:00,156,Monsoon,1
2010,6,5,13,30,299,607,895,20,38.59463961,986.1607056,34.70747383,259.6581421,7.70108223,2010-06-05 13:30:00,156,Monsoon,1
2010,6,5,14,30,267,604,817,20,37.49382089,985.5202026,38.05577917,260.6550293,7.653328419,2010-06-05 14:30:00,156,Monsoon,1
2010,6,5,15,30,286,467,654,21,36.38478184,985.4082642,41.35773076,261.3123169,7.493497849,2010-06-05 15:30:00,156,Monsoon,1
2010,6,5,16,30,270,340,482,21,35.2095399,985.7102051,44.80247211,261.2184448,7.250651836,2010-06-05 16:30:00,156,Monsoon,1
2010,6,5,17,30,192,97,234,21,34.22684173,985.7677612,46.83554005,260.046936,6.779169083,2010-06-05 17:30:00,156,Monsoon,1
2010,6,5,18,30,78,10,81,20,33.64718262,985.8045044,46.8103806,255.5274048,5.957047462,2010-06-05 18:30:00,156,Monsoon,1
2010,6,5,19,30,0,0,0,19,33.22291695,986.2113647,45.52977922,249.6399384,5.696104527,2010-06-05 19:30:00,156,Monsoon,0
2010,6,5,20,30,0,0,0,19,32.72589059,986.4088135,44.38666455,243.9956512,5.891063213,2010-06-05 20:30:00,156,Monsoon,0
2010,6,5,21,30,0,0,0,18,32.16408491,986.3405762,44.58693905,240.2317352,6.184674263,2010-06-05 21:30:00,156,Monsoon,0
2010,6,5,22,30,0,0,0,18,31.53732742,986.1025391,46.46688762,238.5940399,6.365487099,2010-06-05 22:30:00,156,Monsoon,0
2010,6,5,23,30,0,0,0,19,30.91530079,985.697998,49.58612313,237.3969727,6.31792593,2010-06-05 23:30:00,156,Monsoon,0
2010,6,6,0,30,0,0,0,19,30.2740482,985.116394,53.65447446,234.8966064,6.022042274,2010-06-06 00:30:00,157,Monsoon,0
2010,6,6,1,30,0,0,0,20,29.51683071,984.6816406,59.60897151,231.0657501,5.620117188,2010-06-06 01:30:00,157,Monsoon,0
2010,6,6,2,30,0,0,0,22,28.68879429,984.7180786,67.68113632,229.4828339,5.318743229,2010-06-06 02:30:00,157,Monsoon,0
2010,6,6,3,30,0,0,0,23,27.86955533,985.1237183,76.31047169,229.7445679,5.062883377,2010-06-06 03:30:00,157,Monsoon,0
2010,6,6,4,30,0,0,0,24,27.17874826,985.5360718,83.11616553,229.5498505,4.817383289,2010-06-06 04:30:00,157,Monsoon,0
2010,6,6,5,30,0,0,0,24,26.87873989,985.9108276,85.50224521,228.2691956,4.625454426,2010-06-06 05:30:00,157,Monsoon,0
2010,6,6,6,30,20,0,20,23,27.72226303,986.5101318,79.9846998,226.8905029,4.557492256,2010-06-06 06:30:00,157,Monsoon,1
2010,6,6,7,30,79,0,79,23,29.3683092,986.8590698,70.45272327,225.8412628,4.395987511,2010-06-06 07:30:00,157,Monsoon,1
2010,6,6,8,30,153,0,153,23,30.99976478,987.3904419,62.98506267,222.4141846,4.052009583,2010-06-06 08:30:00,157,Monsoon,1
2010,6,6,9,30,160,0,160,23,32.11515497,987.3381958,59.05306426,215.9250793,3.717499018,2010-06-06 09:30:00,157,Monsoon,1
2010,6,6,10,30,266,10,275,23,32.97098703,987.0820313,58.14175272,207.3637085,3.423779726,2010-06-06 10:30:00,157,Monsoon,1
2010,6,6,11,30,249,4,253,24,33.50145594,986.1408081,59.17959011,196.9575806,3.316920757,2010-06-06 11:30:00,157,Monsoon,1
2010,6,6,12,30,303,24,327,24,33.58093856,985.664917,59.5219125,185.8016357,3.482466698,2010-06-06 12:30:00,157,Monsoon,1
2010,6,6,13,30,425,77,501,24,32.93105903,985.157959,61.03929799,178.924118,3.816488266,2010-06-06 13:30:00,157,Monsoon,1
2010,6,6,14,30,405,94,491,23,32.14349045,984.6757813,62.1006865,177.274292,4.178630352,2010-06-06 14:30:00,157,Monsoon,1
2010,6,6,15,30,226,5,230,23,31.61826987,984.0661621,62.15645304,177.7454529,4.497678757,2010-06-06 15:30:00,157,Monsoon,1
2010,6,6,16,30,136,0,136,22,31.17254559,983.9411011,61.15967282,179.2133179,4.752017975,2010-06-06 16:30:00,157,Monsoon,1
2010,6,6,17,30,136,0,136,22,30.74214079,983.8455811,61.10716532,179.1432343,4.665704727,2010-06-06 17:30:00,157,Monsoon,1
2010,6,6,18,30,65,0,65,22,30.46435097,983.6895142,62.00591949,178.1864471,4.597659588,2010-06-06 18:30:00,157,Monsoon,1
2010,6,6,19,30,0,0,0,22,30.29388692,983.8518677,61.86904026,178.0579834,4.762767315,2010-06-06 19:30:00,157,Monsoon,0
2010,6,6,20,30,0,0,0,22,29.8316305,983.791626,64.0556736,180.1587982,5.042886734,2010-06-06 20:30:00,157,Monsoon,0
2010,6,6,21,30,0,0,0,21,29.58926294,983.5510864,63.22902217,183.7326965,5.379559994,2010-06-06 21:30:00,157,Monsoon,0
2010,6,6,22,30,0,0,0,21,29.1379252,983.3606567,63.63480166,186.5598755,5.649716377,2010-06-06 22:30:00,157,Monsoon,0
2010,6,6,23,30,0,0,0,21,28.86608683,982.8341675,63.79689074,186.9016876,5.876976967,2010-06-06 23:30:00,157,Monsoon,0
2010,6,7,0,30,0,0,0,21,28.56317659,982.3120728,65.18041622,184.5415649,6.022003651,2010-06-07 00:30:00,158,Monsoon,0
2010,6,7,1,30,0,0,0,22,28.29522004,981.7134399,69.20730782,180.3916016,6.1156106,2010-06-07 01:30:00,158,Monsoon,0
2010,6,7,2,30,0,0,0,23,27.89082596,981.282959,76.03104743,176.276947,6.09120369,2010-06-07 02:30:00,158,Monsoon,0
2010,6,7,3,30,0,0,0,23,27.49347539,980.90271,80.09172094,171.5663452,6.168159962,2010-06-07 03:30:00,158,Monsoon,0
2010,6,7,4,30,0,0,0,24,26.88536685,980.5469971,84.43720595,166.9269714,6.488140583,2010-06-07 04:30:00,158,Monsoon,0
2010,6,7,5,30,0,0,0,24,26.49921104,980.6424561,87.9948664,165.3372192,6.873309612,2010-06-07 05:30:00,158,Monsoon,0
2010,6,7,6,30,20,0,20,24,26.43973746,980.6898193,90.15149616,168.7493591,7.044732571,2010-06-07 06:30:00,158,Monsoon,1
2010,6,7,7,30,121,8,124,25,26.66688374,980.9228516,92.27846344,177.5874786,6.892133236,2010-06-07 07:30:00,158,Monsoon,1
2010,6,7,8,30,229,21,241,26,27.4630231,981.0946045,92.59917036,191.4336853,6.477984905,2010-06-07 08:30:00,158,Monsoon,1
2010,6,7,9,30,325,33,349,26,28.64735349,981.0935059,87.33030533,210.8631287,6.402503967,2010-06-07 09:30:00,158,Monsoon,1
2010,6,7,10,30,295,13,307,26,29.78472593,981.05896,81.33831569,231.3651276,6.72891283,2010-06-07 10:30:00,158,Monsoon,1
2010,6,7,11,30,354,23,376,26,30.56702072,981.0424805,77.29539995,245.7160645,7.195775986,2010-06-07 11:30:00,158,Monsoon,1
2010,6,7,12,30,422,65,487,26,30.86173878,980.7314453,76.36054286,256.2044983,7.528830528,2010-06-07 12:30:00,158,Monsoon,1
2010,6,7,13,30,266,32,298,26,30.92381319,980.9970093,76.10094288,264.5262451,7.820865154,2010-06-07 13:30:00,158,Monsoon,1
2010,6,7,14,30,289,602,837,26,30.74941503,980.8139038,75.89656599,271.3122559,8.009130478,2010-06-07 14:30:00,158,Monsoon,1
2010,6,7,15,30,318,399,633,25,30.47837816,981.348938,75.06703106,276.3666077,7.921417713,2010-06-07 15:30:00,158,Monsoon,1
2010,6,7,16,30,230,441,506,24,30.01667455,981.8676147,74.12801407,281.0930176,7.504461765,2010-06-07 16:30:00,158,Monsoon,1
2010,6,7,17,30,184,298,313,24,29.41218725,982.49646,73.83882006,287.5325623,6.700056553,2010-06-07 17:30:00,158,Monsoon,1
2010,6,7,18,30,93,63,107,23,28.53870852,983.222168,75.13899583,295.3782043,5.606377125,2010-06-07 18:30:00,158,Monsoon,1
2010,6,7,19,30,0,0,0,23,27.8489907,983.9025269,75.66375799,305.7558289,4.901369095,2010-06-07 19:30:00,158,Monsoon,0
2010,6,7,20,30,0,0,0,22,27.38494392,984.7880249,76.82299994,315.680481,4.430633068,2010-06-07 20:30:00,158,Monsoon,0
2010,6,7,21,30,0,0,0,22,26.8417021,985.1831055,78.60143573,322.7695923,3.945977449,2010-06-07 21:30:00,158,Monsoon,0
2010,6,7,22,30,0,0,0,22,26.3291836,985.5203857,80.69121804,327.1040955,3.419855595,2010-06-07 22:30:00,158,Monsoon,0
2010,6,7,23,30,0,0,0,22,25.84451304,985.2815552,82.65072799,327.5539246,2.883104563,2010-06-07 23:30:00,158,Monsoon,0
2010,6,8,0,30,0,0,0,22,25.40955837,985.3114624,84.42896765,323.6295776,2.372545004,2010-06-08 00:30:00,159,Monsoon,0
2010,6,8,1,30,0,0,0,22,25.00802268,985.0115356,86.35015754,315.3297119,1.905615807,2010-06-08 01:30:00,159,Monsoon,0
2010,6,8,2,30,0,0,0,22,24.74724839,984.7269897,87.56075432,308.8575134,1.51980114,2010-06-08 02:30:00,159,Monsoon,0
2010,6,8,3,30,0,0,0,22,24.59038999,984.8311768,89.20787977,304.3209839,1.108968019,2010-06-08 03:30:00,159,Monsoon,0
2010,6,8,4,30,0,0,0,22,24.42538289,985.385498,89.84972482,296.5534363,0.634108126,2010-06-08 04:30:00,159,Monsoon,0
2010,6,8,5,30,0,0,0,23,24.30561403,986.1154175,93.64064371,265.3823547,0.167469427,2010-06-08 05:30:00,159,Monsoon,0
2010,6,8,6,30,38,12,40,22,26.20019673,987.0467529,78.7319409,148.1532288,0.280440688,2010-06-08 06:30:00,159,Monsoon,1
2010,6,8,7,30,146,190,210,22,29.6111528,987.6663208,64.35684398,181.7016907,0.383044302,2010-06-08 07:30:00,159,Monsoon,1
2010,6,8,8,30,203,413,427,22,32.78114488,988.24823,54.89664809,218.7135468,0.721634448,2010-06-08 08:30:00,159,Monsoon,1
2010,6,8,9,30,258,533,643,22,35.00517869,987.9404297,49.18650171,224.3823547,0.987266302,2010-06-08 09:30:00,159,Monsoon,1
2010,6,8,10,30,260,583,763,22,37.07495651,987.7670898,42.69635958,221.0252991,1.179678679,2010-06-08 10:30:00,159,Monsoon,1
2010,6,8,11,30,272,634,879,21,39.00688431,987.168396,35.74430968,215.9390411,1.412759542,2010-06-08 11:30:00,159,Monsoon,1
2010,6,8,12,30,289,657,945,19,40.50229155,986.4846802,29.85709671,211.9664612,1.685764909,2010-06-08 12:30:00,159,Monsoon,1
2010,6,8,13,30,308,651,948,17,41.37679973,985.6292114,25.63407746,210.2429657,1.991619349,2010-06-08 13:30:00,159,Monsoon,1
2010,6,8,14,30,279,622,846,16,41.52895905,985.1201172,23.32493888,210.2762756,2.137872934,2010-06-08 14:30:00,159,Monsoon,1
2010,6,8,15,30,255,555,694,15,41.03419216,984.472229,22.50044906,211.0752869,2.18900919,2010-06-08 15:30:00,159,Monsoon,1
2010,6,8,16,30,237,480,537,14,39.77584494,984.3462524,23.10214747,213.1260529,2.224485397,2010-06-08 16:30:00,159,Monsoon,1
2010,6,8,17,30,184,301,314,14,38.0148281,984.2957764,24.72523577,213.8982697,2.298650026,2010-06-08 17:30:00,159,Monsoon,1
2010,6,8,18,30,93,65,108,14,36.09565325,984.5221558,27.24911297,212.4380188,2.465435982,2010-06-08 18:30:00,159,Monsoon,1
2010,6,8,19,30,0,0,0,15,34.50496356,984.9782104,31.63458742,210.3094788,2.731766701,2010-06-08 19:30:00,159,Monsoon,0
2010,6,8,20,30,0,0,0,15,33.86392815,985.4520874,33.84635336,211.3514709,3.012765408,2010-06-08 20:30:00,159,Monsoon,0
2010,6,8,21,30,0,0,0,16,33.04812451,985.7030029,37.53925287,214.9187622,3.298702478,2010-06-08 21:30:00,159,Monsoon,0
2010,6,8,22,30,0,0,0,17,32.46001895,985.961853,40.48243816,221.5921631,3.626823902,2010-06-08 22:30:00,159,Monsoon,0
2010,6,8,23,30,0,0,0,18,31.73247845,985.7197266,44.69536545,230.9324799,3.992808104,2010-06-08 23:30:00,159,Monsoon,0
2010,6,9,0,30,0,0,0,18,31.07798255,985.2547607,48.45505656,240.1207275,4.345613003,2010-06-09 00:30:00,160,Monsoon,0
2010,6,9,1,30,0,0,0,19,30.38930553,984.9713745,52.62161747,247.3350983,4.548555374,2010-06-09 01:30:00,160,Monsoon,0
2010,6,9,2,30,0,0,0,20,29.72681614,984.6470337,56.68171312,252.1425476,4.538125515,2010-06-09 02:30:00,160,Monsoon,0
2010,6,9,3,30,0,0,0,20,29.07949621,984.9659424,61.09844058,256.1939697,4.311902046,2010-06-09 03:30:00,160,Monsoon,0
2010,6,9,4,30,0,0,0,21,28.47196977,985.7578125,65.66341916,259.4499512,3.898692131,2010-06-09 04:30:00,160,Monsoon,0
2010,6,9,5,30,0,0,0,22,28.05116447,986.4772949,69.83022194,261.8051147,3.338425636,2010-06-09 05:30:00,160,Monsoon,0
2010,6,9,6,30,38,12,40,22,29.33325622,987.1921387,66.47836745,263.6275635,2.682451248,2010-06-09 06:30:00,160,Monsoon,1
2010,6,9,7,30,145,222,220,21,32.3380124,987.9215698,54.35078653,261.2214355,1.926629066,2010-06-09 07:30:00,160,Monsoon,1
2010,6,9,8,30,202,413,426,20,35.76523507,988.111084,41.87100878,231.0826111,1.180910707,2010-06-09 08:30:00,160,Monsoon,1
2010,6,9,9,30,259,535,644,20,37.88005008,988.3478394,36.61810823,190.2034607,1.289020777,2010-06-09 09:30:00,160,Monsoon,1
2010,6,9,10,30,271,599,787,20,39.42374099,987.7903442,33.02272285,175.4425964,1.736668706,2010-06-09 10:30:00,160,Monsoon,1
2010,6,9,11,30,304,643,919,19,40.71080577,987.4651489,29.81025059,174.3384399,2.056173801,2010-06-09 11:30:00,160,Monsoon,1
2010,6,9,12,30,311,658,968,18,41.75305469,986.4324951,27.05323366,177.3843384,2.133196831,2010-06-09 12:30:00,160,Monsoon,1
2010,6,9,13,30,308,652,949,18,42.4339051,985.5698853,24.7352225,183.1910706,2.000203848,2010-06-09 13:30:00,160,Monsoon,1
